ref,title,author,lastRunTime,totalVotes,author_user,users,best_score,best_rank,n_teams,features_v2__slug,features_v2__filename,features_v2__n_cells,features_v2__n_code_cells,features_v2__n_md_cells,features_v2__n_md_chars,features_v2__n_code_chars,features_v2__first_md,features_v2__config_lb_max,features_v2__config_lb_list,features_v2__n_config_lb,features_v2__lb_prefix_max,features_v2__n_lb_prefix,features_v2__bare_score_max,features_v2__bare_score_min,features_v2__n_bare_scores,features_v2__best_score,features_v2__feat__uses_perch,features_v2__feat__uses_perch_v2,features_v2__feat__uses_birdnet,features_v2__feat__uses_sed,features_v2__feat__uses_protossm,features_v2__feat__uses_residual_ssm,features_v2__feat__uses_efficientnet,features_v2__feat__uses_hgnet,features_v2__feat__uses_convnext,features_v2__feat__uses_resnet,features_v2__feat__uses_passt,features_v2__feat__uses_beats,features_v2__feat__uses_mae,features_v2__feat__uses_tucker,features_v2__feat__uses_mlp_probes,features_v2__feat__uses_train_audio,features_v2__feat__aug_mixup,features_v2__feat__aug_cutmix,features_v2__feat__aug_specaugment,features_v2__feat__aug_time_shift,features_v2__feat__aug_flip,features_v2__feat__aug_clipping,features_v2__feat__aug_gain,features_v2__feat__loss_focal,features_v2__feat__loss_bce,features_v2__feat__loss_softauc,features_v2__feat__ssl_pseudo,features_v2__feat__ssl_iterative,features_v2__feat__tweak_A_per_class,features_v2__feat__tweak_C_residual,features_v2__feat__tweak_D_hour_smooth,features_v2__feat__tweak_E_wide_mlp,features_v2__feat__tweak_F_flip_tta,features_v2__feat__tweak_G_birdnet_weight,features_v2__feat__sonotype_mirror,features_v2__feat__site_hour_prior,features_v2__feat__rank_aware,features_v2__feat__file_confidence,features_v2__feat__adaptive_delta,features_v2__feat__uses_onnx,features_v2__feat__uses_torch,features_v2__feat__uses_tf,features_v2__feat__val_groupkfold,features_v2__feat__val_stratified,features_v2__feat__ext_data,features_v2__n_fork_refs,features_v2__fork_refs,features_v2__num__n_windows,features_v2__num__window_sec,features_v2__num__rank_power,features_v2__num__n_classes,features_v2__num__lambda_prior,features_v2__num__file_conf_power,features_v2__num__alpha_blend,features_v2__num__correction_weight,features_v2__num__lambda_in_apply_prior,features_v2__num__ensemble_w_mapped,features_v2__title_score,deps__n_inputs,deps__input_slugs,deps__n_notebooks_used,deps__notebooks_used,deps__n_datasets_used,deps__datasets_used,deps__n_models_used,deps__models_used,deps__competitions_used,deps__slug,blends__n_blend_configs,blends__max_n_models,blends__all_models,blends__all_weights,blends__all_lbs,diffs__n_deltas,diffs__deltas_sample,diffs__n_versions_mentioned,diffs__version_scores,diffs__n_score_progresses,diffs__score_progresses_sample
aixonvittle/train-model-tf,Train_model_TF,BNBU Liang Jun,2026-05-17 00:37:14.403000,1,aixonvittle,aixonvittle,0.947,438.0,1.0,aixonvittle__train-model-tf,train-model-tf.ipynb,17.0,17.0,0.0,0.0,60923.0,,,,0.0,,0.0,0.948,0.948,1.0,0.948,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,False,True,False,False,0.0,,12.0,5.0,0.4,234.0,0.4,0.4,0.4,0.3,0.4,,,4.0,competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,4.0,aixonvitt/perch-onnx-for-birdclef-2026|jaejohn/perch-meta|tuckerarrants/bc2026-distilled-sed-public|tuckerarrants/perch-v2-no-dft-onnx,1.0,google/bird-vocalization-classifier,birdclef-2026,aixonvittle__train-model-tf,,,,,,0.0,,0.0,,0.0,
meenalsinha/birdclef-2026-improved,BirdCLEF+ 2026 Improved,Meenal Sinha,2026-05-17 16:20:16.797000,55,meenalsinha,meenalsinha,0.948,355.0,1.0,meenalsinha__birdclef-2026-improved,birdclef-2026-improved.ipynb,1.0,1.0,0.0,0.0,76484.0,,,,0.0,,0.0,,,0.0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,0.6,,4.0,competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,2.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,meenalsinha__birdclef-2026-improved,,,,,,2.0,3=5→0.20|2=5→0.30,0.0,,0.0,
raunakdey07/birdclef-2026-deep-protossm-sed-dynamic-blend,BirdCLEF+ 2026 | Deep ProtoSSM & SED Dynamic Blend,Raunak Dey,2026-05-15 05:51:51.080000,58,raunakdey07,raunakdey07,0.948,221.0,1.0,raunakdey07__birdclef-2026-deep-protossm-sed-dynamic-blend,birdclef-2026-deep-protossm-sed-dynamic-blend.ipynb,11.0,6.0,5.0,6263.0,215948.0,"# BirdCLEF 2026: Multi-Model Ensemble Architecture

This notebook orchestrates a high-scoring, multi-paradigm ensemble for acoustic species identification. The pipeline is structured into monolithic execution blocks. This prevents namespace pollution and allows for aggressive garbage collection between heavy inference stages.

### Architecture Overview
The ensemble operates via a dictionary-driven",0.947,0.9470|0.9280,2.0,,0.0,0.974,0.928,3.0,0.947,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,1.0,nikitababich/birdclef2025-1st-place-inference,12.0,5.0,0.5,,0.4,0.4,0.4,0.3,0.4,,,5.0,competitions|datasets|models|notebooks|perch-meta,2.0,ashok205/tf-wheels|vyankteshdwivedi/notebook1b25083f0d,6.0,hideyukizushi/sgkfk-202604041716|jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026|tuckerarrants/bc2026-distilled-sed-public|tuckerarrants/birdclef-2026-waveform-cache|tuckerarrants/perch-v2-no-dft-onnx,1.0,google/bird-vocalization-classifier,birdclef-2026,raunakdey07__birdclef-2026-deep-protossm-sed-dynamic-blend,1.0,1.0,Model_3,0.026|0.974,0.928|0.947,0.0,,0.0,,0.0,
nina2025/birdclef-2026-eos-3,BirdCLEF+ 2026 | EoS.3,F.A.Nina,2026-05-14 00:19:27.570000,109,nina2025,nina2025,0.948,165.0,1.0,nina2025__birdclef-2026-eos-3,birdclef-2026-eos-3.ipynb,34.0,18.0,16.0,7511.0,713581.0,"### [BirdCLEF+ 2026](https://www.kaggle.com/competitions/birdclef-2026/code?competitionId=129329&sortBy=scoreDescending&excludeNonAccessedDatasources=true)

Acoustic Species Identification in the Pantanal, South America
   
| &nbsp;| &nbsp; | &nbsp; | &nbsp; | &nbsp; | &nbsp; | &nbsp; |
| - | :-: | :-: | :-: | :-: | :-: | :-: |
| [Model](#Model_1)_1 <br> [Model](#Model_2)_2 | [0.917](https://www.k",0.947,0.9470|0.9280,2.0,,0.0,0.985,0.912,16.0,0.947,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,11.0,hideyukizushi/bird26-reproduce-perch-protossm-resssm-inf-train|imaadmahmood/birdclef-2026-perch-v2-protossm-0-925|mattiaangeli/birdclef-2026-0-943-better-blend|mattiaangeli/birdclef-protossm-efficientnet-sed-all-public|mtoshidesu/tedbirdclef-2026-improved|nikitababich/birdclef2025-1st-place-inference|nina2025/birdclef-2026-ensemble-of-solutions-3|nina2025/birdclef-2026-onnx-perch-proto-sed,12.0,5.0,0.5,,0.4,0.4,0.4,0.35,0.4,,,8.0,bc2026-distilled-sed|bc2026-distilled-sed-public|birdclef-2026|competitions|datasets|models|notebooks|perch-meta,2.0,ashok205/tf-wheels|vyankteshdwivedi/notebook1b25083f0d,6.0,hideyukizushi/sgkfk-202604041716|jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026|tuckerarrants/bc2026-distilled-sed-public|tuckerarrants/birdclef-2026-waveform-cache|tuckerarrants/perch-v2-no-dft-onnx,1.0,google/bird-vocalization-classifier,birdclef-2026,nina2025__birdclef-2026-eos-3,1.0,1.0,Model_3,0.015|0.985,0.928|0.947,6.0,increased from=128→256|increased from=2→3|3=2→64|3=2→64|3=2→64|3=2→64,12.0,v2:0.925|v1:0.917|v2:0.917|v3:0.917|v4:0.917|v5:0.917|v6:0.917|v7:0.917,0.0,
mtoshidesu/birdclef-2026-0-947-lb-public-pipeline-reproduced,BirdCLEF 2026 0.947 LB: Public Pipeline Reproduced,m-toshi desu,2026-05-15 06:03:18.223000,160,mtoshidesu,mtoshidesu,0.948,341.0,1.0,mtoshidesu__birdclef-2026-0-947-lb-public-pipeline-reproduced,birdclef-2026-0-947-lb-public-pipeline-reproduced.ipynb,37.0,16.0,21.0,8986.0,63904.0,"# BirdCLEF 2026 0.947 LB: Public Pipeline Reproduced & Explained

This notebook is a reproducibility and explanation study of a high-scoring public BirdCLEF 2026 pipeline.

The goal is not only to run the pipeline, but also to clarify:
- how the inference flow works
- where external caches are used
- why the score reaches around 0.947 LB
- what small improvements were tested
- ",,,0.0,,0.0,0.947,0.946,2.0,0.947,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,,0.947,4.0,competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,2.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,mtoshidesu__birdclef-2026-0-947-lb-public-pipeline-reproduced,,,,,,0.0,,1.0,v4:0.946,0.0,
yaroslavkholmirzayev/birdnet-third-branch-site-hour-prior-restore,BirdNET Third Branch + Site-Hour Prior Restore,Yaroslav kholmirzayev,2026-05-13 14:25:02.583000,37,yaroslavkholmirzayev,yaroslavkholmirzayev,0.947,645.0,1.0,yaroslavkholmirzayev__birdnet-third-branch-site-hour-prior-restore,birdnet-third-branch-site-hour-prior-restore.ipynb,43.0,29.0,14.0,9886.0,93503.0,"# exp_060: V8 Site-Hour Prior Restore

Controlled source-delta patch after `exp_044/044b/044c = 0.944` and `exp_045 = 0.944`.

Keeps the stable V8 replay recipe with external Perch cache and sonotype mirroring enabled, but restores the original V8 `site+hour` prior (`sh_to_i`, `sh_p`, `sh_n`) that was accidentally absent from our replay notebooks.
",,,0.0,,0.0,0.947,0.912,9.0,0.947,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,,,6.0,bc2026-distilled-sed-public|competitions|datasets|models|notebooks|perch-meta,1.0,vyankteshdwivedi/notebook1b25083f0d,3.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026|tuckerarrants/bc2026-distilled-sed-public,1.0,google/bird-vocalization-classifier,birdclef-2026,yaroslavkholmirzayev__birdnet-third-branch-site-hour-prior-restore,,,,,,1.0,3=2→64,2.0,v2:0.937|v2:0.934,0.0,
romanrozen/birdclef-2026-stable-0-947,BirdCLEF+ 2026 stable 0.947,Roman Rozen,2026-05-14 19:06:36.177000,15,romanrozen,romanrozen,0.947,407.0,1.0,romanrozen__birdclef-2026-stable-0-947,birdclef-2026-stable-0-947.ipynb,21.0,10.0,11.0,2038.0,52310.0,"# BirdCLEF+ 2026 — Perch + SED Ensemble

A two-stage inference pipeline for passive acoustic monitoring in the Pantanal wetlands.

## Architecture

**Stage 1 — Feature extraction**
- [Google Perch v2](https://huggingface.co/google/bird-vocalization-classifier) (ONNX) produces 1536-d embeddings and logits for 203 of 234 competition species
- 5-fold distilled SED models provide frame-level predictio",,,0.0,,0.0,,,0.0,,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,1.0,mtoshidesu/birdclef-2026-0-947-lb-public-pipeline-reproduced,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,,,4.0,competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,2.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,romanrozen__birdclef-2026-stable-0-947,,,,,,0.0,,0.0,,0.0,
wangdongyang/birdclef-2026-0-947-lb-b2-blend,birdclef-2026-0-947-lb-b2-blend,WANG DONGYANG,2026-05-13 18:52:04.510000,5,wangdongyang,wangdongyang,0.947,663.0,1.0,wangdongyang__birdclef-2026-0-947-lb-b2-blend,birdclef-2026-0-947-lb-b2-blend.ipynb,38.0,17.0,21.0,8986.0,67609.0,"# BirdCLEF 2026 0.947 LB: Public Pipeline Reproduced & Explained

This notebook is a reproducibility and explanation study of a high-scoring public BirdCLEF 2026 pipeline.

The goal is not only to run the pipeline, but also to clarify:
- how the inference flow works
- where external caches are used
- why the score reaches around 0.947 LB
- what small improvements were tested
- ",,,0.0,,0.0,0.9767,0.946,3.0,0.947,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,,0.947,5.0,birdclef-2026-b2-weights|competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,2.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,wangdongyang__birdclef-2026-0-947-lb-b2-blend,,,,,,0.0,,1.0,v4:0.946,0.0,
youssefmo942009/small-tweaks-on-lb-score-0-947,Small tweaks on [LB] [SCORE] [0.947],youssef abukhalifa,2026-05-13 19:59:18.297000,33,youssefmo942009,youssefmo942009,0.948,180.0,1.0,youssefmo942009__small-tweaks-on-lb-score-0-947,small-tweaks-on-lb-score-0-947.ipynb,1.0,1.0,0.0,0.0,66714.0,,,,0.0,,0.0,,,0.0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,,,4.0,competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,2.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,youssefmo942009__small-tweaks-on-lb-score-0-947,,,,,,0.0,,0.0,,0.0,
anthonytherrien/birdclef-ensemble-of-solutions,BirdCLEF+ | Ensemble of solutions,AnthonyTherrien,2026-05-16 14:03:04.543000,27,anthonytherrien,anthonytherrien,0.948,257.0,1.0,anthonytherrien__birdclef-ensemble-of-solutions,birdclef-ensemble-of-solutions.ipynb,16.0,9.0,7.0,2422.0,272105.0,"### [BirdCLEF+ 2026](https://www.kaggle.com/competitions/birdclef-2026/code?competitionId=129329&sortBy=scoreDescending&excludeNonAccessedDatasources=true)

Acoustic Species Identification in the Pantanal, South America
   
| &nbsp;| &nbsp; | &nbsp; | &nbsp; | &nbsp; | &nbsp; | &nbsp; |
| - | :-: | :-: | :-: | :-: | :-: | :-: |
| [Model](#Model_1)_1 <br> [Model](#Model_2)_2 | [0.917](https://www.k",0.947,0.9470|0.9280,2.0,,0.0,0.974,0.917,5.0,0.947,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,5.0,hideyukizushi/bird26-reproduce-perch-protossm-resssm-inf-train|mtoshidesu/tedbirdclef-2026-improved|nikitababich/birdclef2025-1st-place-inference|nina2025/birdclef-2026-onnx-perch-proto-sed|tuckerarrants/bc2026-distilled-sed,12.0,5.0,0.5,,0.4,0.4,0.4,0.3,0.4,,,5.0,competitions|datasets|models|notebooks|perch-meta,2.0,ashok205/tf-wheels|vyankteshdwivedi/notebook1b25083f0d,6.0,hideyukizushi/sgkfk-202604041716|jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026|tuckerarrants/bc2026-distilled-sed-public|tuckerarrants/birdclef-2026-waveform-cache|tuckerarrants/perch-v2-no-dft-onnx,1.0,google/bird-vocalization-classifier,birdclef-2026,anthonytherrien__birdclef-ensemble-of-solutions,1.0,1.0,Model_3,0.032|0.968,0.928|0.947,2.0,increased from=128→256|increased from=2→3,0.0,,0.0,
adarsh5harma/birdclef-2026-v42-fork-0947,BirdCLEF 2026 v42 fork 0947,Adarsh Sharma,2026-05-14 22:11:21.383000,3,adarsh5harma,adarsh5harma,0.948,342.0,1.0,adarsh5harma__birdclef-2026-v42-fork-0947,birdclef-2026-v42-fork-0947.ipynb,21.0,10.0,11.0,2038.0,52310.0,"# BirdCLEF+ 2026 — Perch + SED Ensemble

A two-stage inference pipeline for passive acoustic monitoring in the Pantanal wetlands.

## Architecture

**Stage 1 — Feature extraction**
- [Google Perch v2](https://huggingface.co/google/bird-vocalization-classifier) (ONNX) produces 1536-d embeddings and logits for 203 of 234 competition species
- 5-fold distilled SED models provide frame-level predictio",,,0.0,,0.0,,,0.0,,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,1.0,mtoshidesu/birdclef-2026-0-947-lb-public-pipeline-reproduced,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,,,4.0,competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,2.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,adarsh5harma__birdclef-2026-v42-fork-0947,,,,,,0.0,,0.0,,0.0,
youssefmo942009/0-947-lb-improved,0.947 lb improved,youssef abukhalifa,2026-05-15 00:50:36.180000,48,youssefmo942009,youssefmo942009,0.948,180.0,1.0,youssefmo942009__0-947-lb-improved,0-947-lb-improved.ipynb,1.0,1.0,0.0,0.0,71294.0,,,,0.0,,0.0,,,0.0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,0.6,,4.0,competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,2.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,youssefmo942009__0-947-lb-improved,,,,,,2.0,3=5→0.20|2=5→0.30,0.0,,0.0,
adarsh5harma/birdclef-2026-v44-nina-q4,BirdCLEF 2026 v44 nina q4,Adarsh Sharma,2026-05-15 08:54:22.260000,2,adarsh5harma,adarsh5harma,0.948,342.0,1.0,adarsh5harma__birdclef-2026-v44-nina-q4,birdclef-2026-v44-nina-q4.ipynb,34.0,18.0,16.0,7509.0,706967.0,"### [BirdCLEF+ 2026](https://www.kaggle.com/competitions/birdclef-2026/code?competitionId=129329&sortBy=scoreDescending&excludeNonAccessedDatasources=true)

Acoustic Species Identification in the Pantanal, South America
   
| &nbsp;| &nbsp; | &nbsp; | &nbsp; | &nbsp; | &nbsp; | &nbsp; |
| - | :-: | :-: | :-: | :-: | :-: | :-: |
| [Model](#Model_1)_1 <br> [Model](#Model_2)_2 | [0.917](https://www.k",0.947,0.9470|0.9280,2.0,,0.0,0.985,0.912,16.0,0.947,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,11.0,hideyukizushi/bird26-reproduce-perch-protossm-resssm-inf-train|imaadmahmood/birdclef-2026-perch-v2-protossm-0-925|mattiaangeli/birdclef-2026-0-943-better-blend|mattiaangeli/birdclef-protossm-efficientnet-sed-all-public|mtoshidesu/tedbirdclef-2026-improved|nikitababich/birdclef2025-1st-place-inference|nina2025/birdclef-2026-ensemble-of-solutions-3|nina2025/birdclef-2026-onnx-perch-proto-sed,12.0,5.0,0.5,,0.4,0.4,0.4,0.35,0.4,,,8.0,bc2026-distilled-sed|bc2026-distilled-sed-public|birdclef-2026|competitions|datasets|models|notebooks|perch-meta,2.0,ashok205/tf-wheels|vyankteshdwivedi/notebook1b25083f0d,6.0,hideyukizushi/sgkfk-202604041716|jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026|tuckerarrants/bc2026-distilled-sed-public|tuckerarrants/birdclef-2026-waveform-cache|tuckerarrants/perch-v2-no-dft-onnx,1.0,google/bird-vocalization-classifier,birdclef-2026,adarsh5harma__birdclef-2026-v44-nina-q4,1.0,1.0,Model_3,0.015|0.985,0.928|0.947,0.0,,12.0,v2:0.925|v1:0.917|v2:0.917|v3:0.917|v4:0.917|v5:0.917|v6:0.917|v7:0.917,0.0,
adarsh5harma/birdclef-2026-v45-improved,BirdCLEF 2026 v45 improved,Adarsh Sharma,2026-05-15 09:22:18.510000,3,adarsh5harma,adarsh5harma,0.948,342.0,1.0,adarsh5harma__birdclef-2026-v45-improved,birdclef-2026-v45-improved.ipynb,1.0,1.0,0.0,0.0,71294.0,,,,0.0,,0.0,,,0.0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,0.6,,4.0,competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,2.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,adarsh5harma__birdclef-2026-v45-improved,,,,,,2.0,3=5→0.20|2=5→0.30,0.0,,0.0,
mtoshidesu/lb-improved, lb improved,m-toshi desu,2026-05-16 14:29:39.307000,35,mtoshidesu,mtoshidesu,0.948,341.0,1.0,mtoshidesu__lb-improved,lb-improved.ipynb,16.0,15.0,1.0,804.0,72974.0,"# 🐦 BirdCLEF 2026 — Score-Recovery + Memory-Safe Commit Notebook

This version restores the score-sensitive parts that were removed too aggressively in the previous memory-safe rewrite.

## Default strategy

| Component | Default | Reason |
|---|---:|---|
| Original ProtoSSM-style model | ON | recover ranking power |
| Full Proto TTA | ON | likely score-sensitive |
| MLP probes | ON | recovers sec",,,0.0,,0.0,,,0.0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,,0.4,0.4,0.4,0.3,0.4,0.6,,4.0,competitions|datasets|models|notebooks,1.0,vyankteshdwivedi/notebook1b25083f0d,2.0,jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,mtoshidesu__lb-improved,,,,,,1.0,18/=0.10→0.14,0.0,,0.0,
adarsh5harma/birdclef-2026-v46-raunak-deep,BirdCLEF 2026 v46 raunak deep,Adarsh Sharma,2026-05-15 10:44:03.723000,1,adarsh5harma,adarsh5harma,0.948,342.0,1.0,adarsh5harma__birdclef-2026-v46-raunak-deep,birdclef-2026-v46-raunak-deep.ipynb,11.0,6.0,5.0,6263.0,215948.0,"# BirdCLEF 2026: Multi-Model Ensemble Architecture

This notebook orchestrates a high-scoring, multi-paradigm ensemble for acoustic species identification. The pipeline is structured into monolithic execution blocks. This prevents namespace pollution and allows for aggressive garbage collection between heavy inference stages.

### Architecture Overview
The ensemble operates via a dictionary-driven",0.947,0.9470|0.9280,2.0,,0.0,0.974,0.928,3.0,0.947,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,1.0,nikitababich/birdclef2025-1st-place-inference,12.0,5.0,0.5,,0.4,0.4,0.4,0.3,0.4,,,5.0,competitions|datasets|models|notebooks|perch-meta,2.0,ashok205/tf-wheels|vyankteshdwivedi/notebook1b25083f0d,6.0,hideyukizushi/sgkfk-202604041716|jaejohn/perch-meta|rishikeshjani/perch-onnx-for-birdclef-2026|tuckerarrants/bc2026-distilled-sed-public|tuckerarrants/birdclef-2026-waveform-cache|tuckerarrants/perch-v2-no-dft-onnx,1.0,google/bird-vocalization-classifier,birdclef-2026,adarsh5harma__birdclef-2026-v46-raunak-deep,1.0,1.0,Model_3,0.026|0.974,0.928|0.947,0.0,,0.0,,0.0,
